,id,listing_url,scrape_id,last_scraped,source,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month
314,1056068682616336229,https://www.airbnb.com/rooms/1056068682616336229,20241105062440,2024-11-05,city scrape,two private bedrooms near hospitals & schools,nice,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA1NjA2ODY4MjYxNjMzNjIyOQ%3D%3D/original/e315874a-f542-4931-9f94-a9c15eec9153.jpeg,20536619,https://www.airbnb.com/users/show/20536619,Emily,2014-08-25,"Albany, NY",I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,within a few hours,100%,75%,t,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,unknown,5,5,"['email', 'phone']",t,t,Neighborhood highlights,THIRTEENTH WARD,42.6714,-73.79431,Private room in home,Private room,3,1.5,1.5 shared baths,2.0,0.0,"[""Ceiling fan"", ""Hangers"", ""Stove"", ""Hair dryer"", ""Heating"", ""Portable fans"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Bed linens"", ""Exterior security cameras on property"", ""First aid kit"", ""Smoking allowed"", ""Dishwasher"", ""Dishes and silverware"", ""Dryer"", ""Freezer"", ""Washer"", ""Clothing storage"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Game console"", ""Oven"", ""Bathtub"", ""Drying rack for clothing"", ""Air conditioning"", ""Free street parking"", ""Backyard"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Dedicated workspace"", ""Smoke alarm"", ""Microwave"", ""Long term stays allowed"", ""Coffee maker"", ""Wine glasses"", ""TV""]",$118.00,4,89,within data,t,65,1,5.0,5.0,5.0,5.0,f,0.39
315,1056469473906808728,https://www.airbnb.com/rooms/1056469473906808728,20241105062440,2024-11-05,city scrape,"Bonjour, Bienvenue A Chez Pierre",nice,https://a0.muscache.com/pictures/miso/Hosting-1056469473906808728/original/16685df9-0120-4e8e-8492-b114f7f4cc70.jpeg,553112010,https://www.airbnb.com/users/show/553112010,Linda,2023-12-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User/original/bcad5b56-4345-4e1d-80aa-8bb03c5cb2ee.jpeg?aki_policy=profile_x_medium,unknown,1,1,"['email', 'phone']",t,t,Neighborhood highlights,TWELFTH WARD,42.7149,-73.87649,Private room in home,Private room,2,1.5,1.5 shared baths,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Washer"", ""Host greets you"", ""Fire extinguisher"", ""Air conditioning"", ""Lock on bedroom door"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Exterior security cameras on property"", ""First aid kit"", ""TV""]",$103.00,2,60,within data,f,268,0,4.9,4.9,5.0,4.8,f,2.2
316,1061814091773376272,https://www.airbnb.com/rooms/1061814091773376272,20241105062440,2024-11-05,city scrape,Massive 5BD/4BA 3-Story Duplex @ Downtown Albany,nice,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2MTgxNDA5MTc3MzM3NjI3Mg%3D%3D/original/da1e052d-eaf0-4009-909e-d2048eb97507.jpeg,44434571,https://www.airbnb.com/users/show/44434571,Earl,2015-09-17,"Albany, NY","I grew up in Cebu, Philippines and moved to New York when I was ten years old. After living around the Capital Region through grade school, I moved to New York City to study Computer Engineering at NYU. Since graduating, I've worked in video production, higher education, and engineering. I love traveling on small budgets (with the help of award travel with credit card points and miles), and I have a passion for technology, real estate investment, and entrepreneurship.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/6bc9c700-81be-4452-b5f4-df6fba4cd395.jpg?aki_policy=profile_x_medium,Pastures,7,7,"['email', 'phone']",t,t,Neighborhood highlights,SECOND WARD,42.64418,-73.75316,Entire townhouse,Entire home/apt,16,4.0,4 baths,5.0,5.0,"[""Paid parking off premises"", ""Game console: PS3"", ""Ceiling fan"", ""Hangers"", ""Stove"", ""Cleaning available during stay"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Heating"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Iron"", ""Bed linens"", ""Conditioner"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Body soap"", ""Dryer"", ""Freezer"", ""Washer"", ""Pets allowed"", ""Clothing storage"", ""Fire extinguisher"", ""Dining table"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Paid parking on premises"", ""Essentials"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Air conditioning"", ""Toaster"", ""Free street parking"", ""Smart lock"", ""Backyard"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Bidet"", ""Dedicated workspace"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Coffee maker"", ""TV""]",$347.00,1,365,within data,t,214,12,4.75,4.67,4.83,4.5,t,1.4
317,1062527013885315764,https://www.airbnb.com/rooms/1062527013885315764,20241105062440,2024-11-05,city scrape,"private twin room near hospitals, schools",nice,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2MjUyNzAxMzg4NTMxNTc2NA%3D%3D/original/efb572a5-d18b-4c25-bc61-3cd4c899be9d.jpeg,20536619,https://www.airbnb.com/users/show/20536619,Emily,2014-08-25,"Albany, NY",I love hosting international students and professionals relocating to the area because I get to help introduce them to our amazing city!,within a few hours,100%,75%,t,https://a0.muscache.com/im/pictures/user/User-20536619/original/88f3c273-d81d-43f3-8b54-9a5fce9da246.jpeg?aki_policy=profile_x_medium,unknown,5,5,"['email', 'phone']",t,t,Neighborhood highlights,THIRTEENTH WARD,42.67096,-73.79514,Private room in home,Private room,1,1.5,1.5 shared baths,1.0,1.0,"[""Ceiling fan"", ""Hangers"", ""Stove"", ""Free washer \u2013 In unit"", ""Hair dryer"", ""Heating"", ""Portable fans"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Bed linens"", ""Exterior security cameras on property"", ""First aid kit"", ""Smoking allowed"", ""Dishwasher"", ""Dishes and silverware"", ""Freezer"", ""Clothing storage"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Free dryer \u2013 In unit"", ""Drying rack for clothing"", ""Air conditioning"", ""Toaster"", ""Free street parking"", ""Backyard"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Blender"", ""Smoke alarm"", ""Microwave"", ""Long term stays allowed"", ""Coffee maker"", ""Wine glasses"", ""TV""]",$62.00,3,91,within data,t,65,10,5.0,5.0,5.0,5.0,f,1.08
318,1072781767409521866,https://www.airbnb.com/rooms/1072781767409521866,20241105062440,2024-11-05,city scrape,The Bluebird’s Nest,nice,https://a0.muscache.com/pictures/hosting/Hosting-1072781767409521866/original/5533e48f-113f-4cd0-86ac-5c05545ba2a0.jpeg,426223840,https://www.airbnb.com/users/show/426223840,Antonio,2021-10-06,"New York, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a few hours,80%,99%,f,https://a0.muscache.com/im/pictures/user/User-426223840/original/e38179f4-b26d-47d5-9031-f4b5a9bf9fbf.jpeg?aki_policy=profile_x_medium,Pine Hills,2,2,"['email', 'phone']",t,t,Neighborhood highlights,ELEVENTH WARD,42.663915656143736,-73.77786945551634,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"[""Stove"", ""Hair dryer"", ""Iron"", ""Exterior security cameras on property"", ""Self check-in"", ""Dishwasher"", ""Dishes and silverware"", ""Freezer"", ""Pets allowed"", ""Fire extinguisher"", ""Free parking on premises"", ""Refrigerator"", ""Oven"", ""Lockbox"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Blender"", ""Smoke alarm"", ""TV""]",$91.00,1,1125,within data,t,213,33,4.41,4.58,4.67,4.13,t,3.59
319,1073179963201889958,https://www.airbnb.com/rooms/1073179963201889958,20241105062440,2024-11-05,city scrape,In the heart of Albany,"Located within walking distance of Delaware avenue which hosts several restaurants, a bar, Italian deli, ice cream shop, library and pharmacy! <br />Within 1.5 miles of St. Peters and Albany Medical Center as well as Albany Medical College, Albany Law and Albany College of Pharmacy.",https://a0.muscache.com/pictures/hosting/Hosting-1073179963201889958/original/478cb664-4ff6-4436-b198-840e1af7ee24.jpeg,31994990,https://www.airbnb.com/users/show/31994990,G.G.,2015-04-26,"Tampa, FL","Welcome! My name is GG and I am delighted to host people from different destinations and backgrounds!
In addition to attentive hosting, I can also provide some good recommendations of food and entertainment for your stay!",within a few hours,100%,54%,f,https://a0.muscache.com/im/pictures/user/9126da7d-e076-43f5-b0a1-e96012f81610.jpg?aki_policy=profile_x_medium,Ybor City,3,3,"['email', 'phone']",t,t,Neighborhood highlights,SEVENTH WARD,42.64473,-73.77641,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Ceiling fan"", ""Private backyard \u2013 Not fully fenced"", ""Hangers"", ""Stove"", ""Coffee"", ""Keypad"", ""Bed linens"", ""Exterior security cameras on property"", ""Self check-in"", ""Dishes and silverware"", ""50 inch HDTV with Amazon Prime Video, Netflix"", ""Pets allowed"", ""Fire extinguisher"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Radiant heating"", ""Air conditioning"", ""Free street parking"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Wifi"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Microwave"", ""Long term stays allowed"", ""Coffee maker""]",$53.00,20,365,within data,t,333,2,4.5,5.0,5.0,4.5,f,0.64
320,1075444056381274297,https://www.airbnb.com/rooms/1075444056381274297,20241105062440,2024-11-05,city scrape,The Tangerine Door,nice,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA3NTQ0NDA1NjM4MTI3NDI5Nw%3D%3D/original/eebaab3e-bb09-4480-94ee-63a500a85140.jpeg,542733174,https://www.airbnb.com/users/show/542733174,Rebecca,2023-10-20,"Tampa, FL",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within a few hours,100%,96%,t,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Upper Washington Avenue,1,1,"['email', 'phone']",f,t,Neighborhood highlights,TWELFTH WARD,42.67908,-73.79505,Entire home,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Hangers"", ""Stove"", ""Single level home"", ""Washer \u2013\u00a0In building"", ""Hair dryer"", ""Extra pillows and blankets"", ""Bed linens"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""First aid kit"", ""Self check-in"", ""Private patio or balcony"", ""Dishes and silverware"", ""Private backyard"", ""Dryer"", ""Freezer"", ""Pets allowed"", ""Clothing storage"", ""Central heating"", ""Fire extinguisher"", ""Coffee maker: french press, Keurig coffee machine"", ""Central air conditioning"", ""Cleaning products"", ""Room-darkening shades"", ""Hot water kettle"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Toaster"", ""Smart lock"", ""Free street parking"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Free parking on premises \u2013 2 spaces"", ""Smoke alarm"", ""Microwave"", ""Wine glasses"", ""TV""]",$149.00,2,10,within data,t,45,18,4.94,5.0,4.67,4.89,f,1.96
321,1079742757364810916,https://www.airbnb.com/rooms/1079742757364810916,20241105062440,2024-11-05,city scrape,Lark St Oasis: Parking & Laundry,nice,https://a0.muscache.com/pictures/miso/Hosting-1079742757364810916/original/4a3e8caa-8ebd-45d9-93b7-f0d75b8446f0.jpeg,119340359,https://www.airbnb.com/users/show/119340359,Lori,2017-03-05,"Albany, NY","I love to travel with family and friends to see new places and explore new cultures and experiences.  Sometimes I head off on my own but , these days I mainly travel with my son.

I've visited England, Wales, China, Cambodia, Vietnam, Thailand , France , Italy, Peru, Cuba , Belgium to name a few. 

But I'm always planning my next adventure be it next week or next year.

",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/6ffdda76-2128-49ce-9532-5eba3ea973af.jpg?aki_policy=profile_x_medium,Park South,2,4,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,SIXTH WARD,42.65607,-73.76345,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Self check-in"", ""Cooking basics"", ""Wifi"", ""Kitchen"", ""Washer"", ""Pets allowed"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Smart lock"", ""Carbon monoxide alarm"", ""Iron"", ""First aid kit"", ""TV""]",$150.00,30,365,within data,t,57,6,5.0,5.0,5.0,4.5,f,0.69
322,1090781013234004527,https://www.airbnb.com/rooms/1090781013234004527,20241105062440,2024-11-05,city scrape,Newly renovated cozy apartment !,nice,https://a0.muscache.com/pictures/hosting/Hosting-1090781013234004527/original/aa357bf9-5178-4ec4-be89-f5fdb3f85bce.jpeg,521669673,https://www.airbnb.com/users/show/521669673,Kody,2023-06-23,"New York, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,86%,t,https://a0.muscache.com/im/pictures/user/User/original/0231e64a-c7be-4ad0-825e-7ca6d5733aa2.jpeg?aki_policy=profile_x_medium,Arbor Hill,5,5,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,42.65975,-73.76311,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Heating"", ""Keypad"", ""First aid kit"", ""Self check-in"", ""Dishes and silverware"", ""Freezer"", ""Pets allowed"", ""Fire extinguisher"", ""Free parking on premises"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Stainless steel single oven"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Wifi"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Smoke alarm"", ""Microwave"", ""Long term stays allowed"", ""TV""]",$68.00,14,365,within data,t,260,0,4.9,4.9,5.0,4.8,f,2.2
323,1090800410444414860,https://www.airbnb.com/rooms/1090800410444414860,20241105062440,2024-11-05,city scrape,Work hard and relax !,nice,https://a0.muscache.com/pictures/hosting/Hosting-1090800410444414860/original/ba31c116-6ef6-48ae-b1ba-1fb42c49c30e.jpeg,521669673,https://www.airbnb.com/users/show/521669673,Kody,2023-06-23,"New York, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,100%,86%,t,https://a0.muscache.com/im/pictures/user/User/original/0231e64a-c7be-4ad0-825e-7ca6d5733aa2.jpeg?aki_policy=profile_x_medium,Arbor Hill,5,5,"['email', 'phone']",t,t,Neighborhood highlights,THIRD WARD,42.65874,-73.76302,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Portable air conditioning"", ""Long term stays allowed"", ""Cleaning available during stay"", ""Clothing storage: walk-in closet and dresser"", ""Heating"", ""Keypad"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Dishes and silverware"", ""Freezer"", ""Pets allowed"", ""Window AC unit"", ""Fire extinguisher"", ""Refrigerator"", ""Hot water"", ""Cooking basics"", ""Bathtub"", ""Toaster"", ""Free street parking"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Baking sheet"", ""Private entrance"", ""Backyard - Fully fenced"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Microwave"", ""Electric stove"", ""Single oven"", ""TV""]",$68.00,14,365,within data,t,250,0,4.9,4.9,5.0,4.8,f,2.2
324,1091422934956081673,https://www.airbnb.com/rooms/1091422934956081673,20241105062440,2024-11-05,city scrape,2 bed with parking off Madison,nice,https://a0.muscache.com/pictures/hosting/Hosting-1091422934956081673/original/7f29055d-167d-41f2-91bf-035342499595.jpeg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,24,40,['phone'],t,t,Neighborhood highlights,TENTH WARD,42.65988,-73.78486,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Hangers"", ""Cleaning available during stay"", ""Free residential garage on premises"", ""Coffee"", ""Hair dryer"", ""Iron"", ""Exterior security cameras on property"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Body soap"", ""Washer"", ""Pets allowed"", ""Central heating"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Air conditioning"", ""Smart lock"", ""Free street parking"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Private entrance"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",$160.00,2,365,within data,t,90,14,4.64,4.57,5.0,4.57,f,1.87
325,1091500387329731524,https://www.airbnb.com/rooms/1091500387329731524,20241105062440,2024-11-05,city scrape,Triplex oasis w:parking near MVP,nice,https://a0.muscache.com/pictures/hosting/Hosting-1091500387329731524/original/5b422efa-6fe4-46dc-b817-f5ccca133760.jpeg,232967878,https://www.airbnb.com/users/show/232967878,Diana,2018-12-28,"Albany, NY",Hi! I'm a person who loves to travel and enjoys spending time learning about other cultures..,within an hour,99%,98%,t,https://a0.muscache.com/im/pictures/user/User-232967878/original/cea8ebfc-ac7a-4317-a182-2fe36680942c.jpeg?aki_policy=profile_x_medium,Delaware Avenue,24,40,['phone'],t,t,Neighborhood highlights,SECOND WARD,42.64409,-73.75709,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,0.0,"[""Hangers"", ""Stove"", ""Cleaning available during stay"", ""Shower gel"", ""Coffee"", ""Hair dryer"", ""Iron"", ""Exterior security cameras on property"", ""Bed linens"", ""Conditioner"", ""First aid kit"", ""Clothing storage: closet"", ""Dishes and silverware"", ""Dishwasher"", ""Free parking garage on premises"", ""Central heating"", ""Fire extinguisher"", ""Dining table"", ""Essentials"", ""Cleaning products"", ""Refrigerator"", ""Hot water"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Oven"", ""Bathtub"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Noise decibel monitors on property"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Wine glasses"", ""Coffee maker: Keurig coffee machine"", ""TV""]",$89.00,2,365,within data,t,82,34,4.82,4.94,4.94,4.38,f,4.06
